PhraseId	SentenceId	Phrase	Sentiment
7210 	3727 	the perfect star vehicle for Grant	1 
7211 	3728 	"'s a pedestrian , flat drama that screams out ` amateur ' in almost every frame ."	0 
7212 	3728 	"'s a pedestrian , flat drama that screams out ` amateur ' in almost every frame"	0 
7213 	3728 	"pedestrian , flat drama"	0 
7211 	3728 	that screams out ` amateur ' in almost every frame	0 
7215 	3730 	"Evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention ."	0 
7216 	3730 	a true and historically significant story	1 
7217 	3730 	true and historically significant	1 
7218 	3730 	as an unimaginative screenwriter 's invention	0 
7219 	3730 	an unimaginative screenwriter 's invention	0 
7250 	3731 	There is greatness here .	1 
7251 	3731 	is greatness here .	1 
7252 	3731 	is greatness	1 
7253 	3733 	"'s a glorified sitcom , and a long , unfunny one at that ."	0 
7251 	3733 	"a glorified sitcom , and a long , unfunny one at that"	0 
7255 	3733 	"a long , unfunny one"	0 
7256 	3733 	unfunny one	0 
7257 	3731 	delivers on that promise	1 
7258 	3735 	by the movie 's sophomoric blend of shenanigans and slapstick	0 
7259 	3737 	Has the disjointed feel of a bunch of strung-together TV episodes .	0 
7260 	3737 	the disjointed feel of a bunch of strung-together TV episodes .	0 
7261 	3738 	Director Nancy Savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .	1 
7262 	3738 	a show forged in still-raw emotions	1 
7263 	3739 	"As it is , it 's too long and unfocused ."	0 
7261 	3739 	", it 's too long and unfocused ."	0 
7265 	3739 	it 's too long and unfocused .	0 
7266 	3739 	's too long and unfocused	0 
7267 	3739 	too long and unfocused	0 
7268 	3739 	long and unfocused	0 
7269 	3710 	further demonstrates just how far his storytelling skills have eroded .	0 
7270 	3710 	demonstrates just how far his storytelling skills have eroded .	0 
7271 	3710 	his storytelling skills have eroded	0 
7272 	3712 	's remarkable procession of sweeping pictures that have reinvigorated the romance genre .	1 
7273 	3712 	's remarkable procession of sweeping pictures that have reinvigorated the romance genre	1 
7271 	3712 	remarkable procession of sweeping pictures that have reinvigorated the romance genre	1 
7275 	3712 	remarkable procession of sweeping pictures	1 
7276 	3712 	reinvigorated the romance genre	1 
7277 	3713 	A cheap scam put together by some cynical creeps at Revolution Studios and Imagine Entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .	0 
7278 	3713 	A cheap scam	0 
7279 	3713 	put together by some cynical creeps at Revolution Studios and Imagine Entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life	0 
7280 	3713 	make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life	0 
7281 	3713 	out there surrender $ 9 and 93 minutes of unrecoverable life	0 
7282 	3713 	there surrender $ 9 and 93 minutes of unrecoverable life	0 
7283 	3713 	93 minutes of unrecoverable life	0 
7281 	3713 	unrecoverable	0 
7285 	3715 	This one aims for the toilet and scores a direct hit .	0 
7286 	3715 	aims for the toilet and scores a direct hit	0 
7287 	3715 	for the toilet and scores a direct hit	0 
7288 	3718 	"A gorgeously strange movie , Heaven"	1 
7289 	3718 	gorgeously strange movie	1 
7290 	3751 	"It 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful ."	0 
7291 	3751 	"'s the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful ."	0 
7292 	3751 	"'s the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7293 	3751 	"as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7291 	3751 	"the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7295 	3751 	"that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7296 	3751 	"finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7297 	3751 	"Strangers , which opens today in the New York metropolitan area , so distasteful"	0 
7298 	3751 	"opens today in the New York metropolitan area , so distasteful"	0 
7299 	3751 	so distasteful	0 
7300 	3753 	it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .	1 
7301 	3753 	's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .	1 
7302 	3753 	refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original	1 
7303 	3753 	comes out looking like something wholly original	1 
7301 	3753 	like something wholly original	1 
7305 	3751 	"Its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work"	1 
7306 	3751 	"succeeds as an emotionally accessible , almost mystical work"	1 
7307 	3751 	"as an emotionally accessible , almost mystical work"	1 
7308 	3751 	"an emotionally accessible , almost mystical work"	1 
7309 	3751 	", almost mystical work"	1 
7310 	3755 	"is -RRB- a fascinating character , and deserves a better vehicle than this facetious smirk of a movie ."	0 
7311 	3755 	"is -RRB- a fascinating character ,"	1 
7312 	3755 	a fascinating	1 
7313 	3755 	deserves a better vehicle than this facetious smirk of a movie	0 
7311 	3755 	than this facetious smirk of a movie	0 
7315 	3758 	A moving and important film .	1 
7316 	3758 	A moving and important film	1 
7317 	3758 	moving and important	1 
7318 	3760 	how fantastic Reign of Fire looked	1 
7319 	3760 	fantastic Reign of Fire	1 
7320 	3760 	its story was making no sense at all	0 
7321 	3762 	The world needs more filmmakers with passionate enthusiasms like Martin Scorsese .	1 
7322 	3763 	"the visual panache , the comic touch , and"	1 
7323 	3765 	It 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .	1 
7321 	3765 	It 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate	1 
7325 	3765 	are first-rate	1 
7326 	3766 	"It desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time ."	0 
7327 	3766 	"It desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time"	0 
7328 	3766 	here is how so many talented people were convinced to waste their time	0 
7329 	3766 	is how so many talented people were convinced to waste their time	0 
7330 	3766 	how so many talented people were convinced to waste their time	0 
7331 	3766 	so many talented people were convinced to waste their time	0 
7332 	3767 	's not nearly enough that 's right	0 
7333 	3768 	that there 's no plot in this Antonio Banderas-Lucy Liu faceoff	0 
7331 	3768 	there 's no plot in this Antonio Banderas-Lucy Liu faceoff	0 
7335 	3768 	no plot in this Antonio Banderas-Lucy Liu faceoff	0 
7336 	3769 	"This movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment ."	0 
7337 	3769 	"feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment"	0 
7338 	3770 	"Hardly an objective documentary , but it 's great cinematic polemic ... love Moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions ."	1 
7339 	3770 	"Hardly an objective documentary , but it 's great cinematic polemic ... love Moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions"	1 
7310 	3770 	it 's great cinematic polemic	1 
7311 	3770 	got to admire ... the intensity with which he 's willing to express his convictions	1 
7312 	3771 	liked this film a lot ...	1 
7313 	3771 	liked this film a lot	1 
7311 	3772 	"Not only is entry number twenty the worst of the Brosnan bunch , it 's one of the worst of the entire franchise ."	0 
7315 	3772 	entry number twenty the worst of the Brosnan bunch	0 
7316 	3772 	", it 's one of the worst of the entire franchise ."	0 
7317 	3772 	it 's one of the worst of the entire franchise .	0 
7318 	3772 	's one of the worst of the entire franchise .	0 
7319 	3772 	's one of the worst of the entire franchise	0 
7350 	3772 	of the worst of the entire franchise	0 
7351 	3772 	the worst of the entire franchise	0 
7352 	3771 	We never feel anything for these characters	0 
7353 	3775 	suspect that you 'll be as bored watching Morvern Callar as the characters are in it .	0 
7351 	3775 	suspect that you 'll be as bored watching Morvern Callar as the characters are in it	0 
7355 	3775 	you 'll be as bored watching Morvern Callar as the characters are in it	0 
7356 	3775 	'll be as bored watching Morvern Callar as the characters are in it	0 
7357 	3775 	as bored	0 
7358 	3777 	The Hours represents two of those well spent	1 
7359 	3778 	"We assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low ."	0 
7360 	3778 	"assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low ."	0 
7361 	3778 	"assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low"	0 
7362 	3778 	"he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low"	0 
7363 	3778 	"had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low"	0 
